scheme_name,schedule_index,part_id,layer_id,cell_id,visit_step,cell_type,grid_x,grid_y,x_mm,y_mm,scan_length_mm,is_thin,is_hole,S_j,mu,xi,theta,phi,scan_heat_state,peak_heat_state,final_heat_state,cooldown_time_s,above_threshold_event_count
row_major,9,part_A,5,L05_C034,38,boundary,6,4,26.0,18.0,3.4,0,0,1.0,0.0009846197573303082,3.485060060054322,0.0,0.00014500629893966522,0.0019078823071530865,0.002064617495313871,0.002064617495313871,3.485060060054322,2
row_major,9,part_A,5,L05_C039,39,boundary,7,4,30.0,18.0,3.4,0,0,1.0,0.0008284830797496229,2.5845150383421496,0.0,0.0002060942499035625,0.0017629117986780554,0.0017629117986780554,0.0017629117986780554,2.5845150383421496,1
row_major,10,part_B,5,L05_C001,1,thin_wall,0,0,2.0,2.0,3.0,1,0,4.0723840256186215,0.0072057838544776895,0.0,101.80960064046553,0.0002915384559878114,0.0009433016737709074,0.0017586699949148888,0.0017499385153045284,0.0,25
row_major,10,part_B,5,L05_C007,2,thin_wall,1,0,6.0,2.0,3.0,1,0,4.0723840256186215,0.007492876138652723,15.934482242512196,0.0,0.0002905395404395221,0.0011290804955590113,0.0020216756559825726,0.0020118659020937255,3.912814248919377,25
row_major,10,part_B,5,L05_C013,3,thin_wall,2,0,10.0,2.0,3.0,1,0,4.0723840256186215,0.007496717599795074,16.645043309935396,0.0,0.00016087323812284603,0.0011941262524705577,0.0020919925242632196,0.002084375957257501,4.087297073464702,24
row_major,10,part_B,5,L05_C015,4,thin_wall,3,0,14.0,2.0,3.0,1,0,4.0723840256186215,0.007358906782693111,16.534211492235535,0.0,0.00015302637409279847,0.0012282875064316952,0.0020902320794512794,0.002082503396426581,4.060081610236619,23
row_major,10,part_B,5,L05_C017,5,thin_wall,4,0,18.0,2.0,3.0,1,0,4.0723840256186215,0.0071170051374762735,15.921031558010963,0.0,0.00017529190665765057,0.0012462285441410753,0.0020458184986561646,0.002034943549354305,3.9095113471260743,22
row_major,10,part_B,5,L05_C019,6,thin_wall,5,0,22.0,2.0,3.0,1,0,4.0723840256186215,0.006686606145059381,14.604049542968513,0.0,0.0002233208659627057,0.0012556509849692668,0.0019404763679271274,0.0019275644656378196,3.5861179719538026,21
row_major,10,part_B,5,L05_C023,7,thin_wall,6,0,26.0,2.0,3.0,1,0,4.0723840256186215,0.005608867828887793,11.135831002828366,0.0,0.0002529667339069274,0.0012605995222655848,0.0016727995332377079,0.001660238851466246,2.734474679395385,20
row_major,10,part_B,5,L05_C002,8,thin_wall,0,1,2.0,6.0,3.0,1,0,4.0723840256186215,0.006746715697073059,15.564008115545013,0.0,0.0003108819199468665,0.0013333239232125585,0.0020313908324496774,0.0020313908324496774,3.821841952437366,19
row_major,10,part_B,5,L05_C008,9,interior,1,1,6.0,6.0,4.0,0,0,1.0,0.0012323285169006798,2.893768426519828,0.0,0.00038962738261297557,0.0012047442077846179,0.0017262776844113484,0.0017262776844113484,2.893768426519828,18
row_major,10,part_B,5,L05_C014,10,thin_wall,2,1,10.0,6.0,3.0,1,0,4.0723840256186215,0.006050187427373699,17.81008098566391,0.0,0.0002630213049422833,0.001716731770322959,0.002262108773273826,0.002262108773273826,4.373379542210153,17
row_major,10,part_B,5,L05_C016,11,thin_wall,3,1,14.0,6.0,3.0,1,0,4.0723840256186215,0.005697129043851757,17.288226667512966,0.0,0.00016056268298304262,0.0017641642416429677,0.0022193878678518847,0.0022193878678518847,4.245234869490672,16
row_major,10,part_B,5,L05_C018,12,thin_wall,4,1,18.0,6.0,3.0,1,0,4.0723840256186215,0.00547555629919495,16.60752750502491,0.0,0.00017705960590699978,0.0017675995187423294,0.00216798101798674,0.002162239337596826,4.078084827106186,15
row_major,10,part_B,5,L05_C020,13,thin_wall,5,1,22.0,6.0,3.0,1,0,4.0723840256186215,0.005243343867992377,15.398811765645545,0.0,0.00021679160813986998,0.001730475143286071,0.0020684025223099093,0.002057967805140481,3.781276929870671,14
row_major,10,part_B,5,L05_C024,14,thin_wall,6,1,26.0,6.0,3.0,1,0,4.0723840256186215,0.004480650356036631,12.009880598467172,0.0,0.00024352191054358122,0.0016470652309530725,0.0017904118472184482,0.0017787799624431944,2.9491031599464135,13
row_major,10,part_B,5,L05_C003,15,thin_wall,0,2,2.0,10.0,3.0,1,0,4.0723840256186215,0.00624831201871104,15.781264524246934,0.0,0.00023373353094126176,0.0015313343945878148,0.0021141578938068,0.0021141578938068,3.87519065612916,12
row_major,10,part_B,5,L05_C009,16,thin_wall,1,2,6.0,10.0,3.0,1,0,4.0723840256186215,0.0055315202373793495,17.30698453925768,0.0,0.00026401338956913054,0.001853450404075177,0.002270712442276055,0.002270712442276055,4.249840985128763,11
row_major,10,part_B,5,L05_C004,17,thin_wall,0,3,2.0,14.0,3.0,1,0,4.0723840256186215,0.006058702181708233,15.25479960996736,0.0,0.00019911119843097906,0.0015417084087470897,0.0020824653038591188,0.0020824653038591188,3.7459138219780383,10
row_major,10,part_B,5,L05_C010,18,thin_wall,1,3,6.0,14.0,3.0,1,0,4.0723840256186215,0.005384665897092126,16.25171500346993,0.0,0.00022223911467548867,0.0018026192110963718,0.002185000915982988,0.002185000915982988,3.9907127867198593,9
row_major,10,part_B,5,L05_C021,19,thin_wall,5,3,22.0,14.0,3.0,1,0,4.0723840256186215,0.005722842684712553,12.396036118641046,0.0,0.00017165762940083044,0.0013919719815509105,0.0018522380196580974,0.0018522380196580974,3.0439261230423886,8
row_major,10,part_B,5,L05_C025,20,thin_wall,6,3,26.0,14.0,3.0,1,0,4.0723840256186215,0.004939558656720885,10.843400943259207,0.0,0.00015814891604597087,0.0014749756770498703,0.0017420970110083357,0.001736320006607039,2.6626666038972155,7
row_major,10,part_B,5,L05_C005,21,thin_wall,0,4,2.0,18.0,3.0,1,0,4.0723840256186215,0.005639773270773194,13.662788243483154,0.0,0.00020687722886902413,0.0015352771719689194,0.0019786571290509353,0.0019786571290509353,3.3549852267205296,6
row_major,10,part_B,5,L05_C011,22,thin_wall,1,4,6.0,18.0,3.0,1,0,4.0723840256186215,0.004949061943237939,14.33355219521616,0.0,0.00021944691784816752,0.0017710775503605154,0.0020463674930013623,0.0020463674930013623,3.519695614423004,5
row_major,10,part_B,5,L05_C022,23,thin_wall,5,4,22.0,18.0,3.0,1,0,4.0723840256186215,0.004605350129584072,10.087650234835648,0.0,0.00015814891604597087,0.0015156780622921715,0.0017050539412911932,0.0017050539412911932,2.4770871733549904,4
row_major,10,part_B,5,L05_C026,24,thin_wall,6,4,26.0,18.0,3.0,1,0,4.0723840256186215,0.0038407242342873844,8.893277482923622,0.0,0.00014464020269111132,0.0016262833879262767,0.0016262833879262767,0.001623858793436332,2.1838012886254448,3
row_major,10,part_B,5,L05_C006,25,thin_wall,0,5,2.0,22.0,3.0,1,0,4.0723840256186215,0.004561841863878531,9.902154763854332,0.0,0.00015969394077667122,0.0015277595971156905,0.00170818418981364,0.00170818418981364,2.43153757149662,2
row_major,10,part_B,5,L05_C012,26,thin_wall,1,5,6.0,22.0,3.0,1,0,4.0723840256186215,0.0038282720682341655,10.396448668430933,0.0,0.00016553360632496624,0.0017529126846396442,0.0017529126846396442,0.0017529126846396442,2.5529146080106346,1
row_major,11,part_A,6,L06_C001,1,boundary,0,0,2.0,2.0,3.4,0,0,1.0,0.001622576336065707,0.0,31.0,0.00026929132635387855,0.0008323250062684476,0.0015970034078758987,0.0015830765490279786,0.0,31
row_major,11,part_A,6,L06_C006,2,boundary,1,0,6.0,2.0,3.4,0,0,1.0,0.0017341879018997926,0.0,37.0,0.0002003213987135042,0.0009962278265628977,0.0018829558345325823,0.0018708522256572879,0.0,37
row_major,11,part_A,6,L06_C011,3,boundary,2,0,10.0,2.0,3.4,0,0,1.0,0.0017955011177651168,0.0,36.0,0.0001424610160026707,0.0010536073687420643,0.0020121367179700513,0.00200462810620047,0.0,36
row_major,11,part_A,6,L06_C016,4,boundary,3,0,14.0,2.0,3.4,0,0,1.0,0.001814462459330793,0.0,35.0,0.00012321363868652427,0.0010837388023800893,0.0020620850968769066,0.0020591775848014925,0.0,35
row_major,11,part_A,6,L06_C021,5,boundary,4,0,18.0,2.0,3.4,0,0,1.0,0.0018022315629297346,0.0,34.0,0.000137995701525655,0.0010995615330369334,0.0020586086364596046,0.0020586086364596046,0.0,34
row_major,11,part_A,6,L06_C025,6,boundary,5,0,22.0,2.0,3.4,0,0,1.0,0.0017585336040308486,4.138130779191732,0.0,0.00015285135785338084,0.0011078704645599289,0.0020101392261362046,0.0020101392261362046,4.138130779191732,34
row_major,11,part_A,6,L06_C030,7,boundary,6,0,26.0,2.0,3.4,0,0,1.0,0.0016479887462528845,3.770277559861156,0.0,0.00019990041758266713,0.001112233678352709,0.001889118667699381,0.001889118667699381,3.770277559861156,33
row_major,11,part_A,6,L06_C035,8,boundary,7,0,30.0,2.0,3.4,0,0,1.0,0.0013734502022758846,2.858486663554742,0.0,0.0002467546130616567,0.0011145249186637338,0.0016097969380255623,0.0016097969380255623,2.858486663554742,32
row_major,11,part_A,6,L06_C002,9,boundary,0,1,2.0,6.0,3.4,0,0,1.0,0.0015657099510653443,3.6680169284756294,0.0,0.00020167780922225001,0.0011769087578363396,0.0018883895148808032,0.001874556172265817,3.6680169284756294,31
row_major,11,part_A,6,L06_C007,10,interior,1,1,6.0,6.0,4.0,0,0,1.0,0.001413303421615812,3.6957083466244267,0.0,0.00016089420596890737,0.001206469621403757,0.0019016157235168176,0.0018920414502288127,3.6957083466244267,30
row_major,11,part_A,6,L06_C012,11,interior,2,1,10.0,6.0,4.0,0,0,1.0,0.0014499014501175975,4.058901743311889,0.0,0.000166762875447576,0.0012920550081987358,0.0020338443160702814,0.0020285701594900574,4.058901743311889,29
row_major,11,part_A,6,L06_C017,12,interior,3,1,14.0,6.0,4.0,0,1,3.194560018299015,0.004624096905924147,13.276216433745807,0.0,0.00020821316705560262,0.0013331881271466733,0.0020745082724064924,0.0020731884710051456,4.155882612221166,28
row_major,11,part_A,6,L06_C022,13,boundary,4,1,18.0,6.0,3.4,0,1,3.194560018299015,0.005196683561140829,15.601042223709614,0.0,0.0002570895193162525,0.0015838433126523727,0.002373111317365533,0.002373111317365533,4.883627834300823,27
row_major,11,part_A,6,L06_C026,14,interior,5,1,22.0,6.0,4.0,0,1,3.194560018299015,0.004499213780449226,12.68142851392525,0.0,0.00023276051692006598,0.001336795155920615,0.002021811623091563,0.002021811623091563,3.969694869178774,26
row_major,11,part_A,6,L06_C031,15,interior,6,1,26.0,6.0,4.0,0,0,1.0,0.0013368473216445543,3.6169691498643246,0.0,0.00015677887310417421,0.0013027016231365576,0.0019056122025653494,0.0019056122025653494,3.6169691498643246,25
row_major,11,part_A,6,L06_C036,16,boundary,7,1,30.0,6.0,3.4,0,0,1.0,0.0013195073967863526,3.5901526527060748,0.0,0.00017935273955921468,0.0014555307179135,0.0019042654689871178,0.0019042654689871178,3.5901526527060748,24
row_major,11,part_A,6,L06_C003,17,boundary,0,2,2.0,10.0,3.4,0,0,1.0,0.0014938863403443155,3.7930086500281037,0.0,0.00019708345383725445,0.0013513826608587865,0.002000468498341411,0.0019880591536664783,3.7930086500281037,23
row_major,11,part_A,6,L06_C008,18,interior,1,2,6.0,10.0,4.0,0,0,1.0,0.0013386988056780938,3.8314067365526423,0.0,0.00016564591434421345,0.001392313636795621,0.0020183369156002613,0.0020104740071701923,3.8314067365526423,22
row_major,11,part_A,6,L06_C013,19,interior,2,2,10.0,10.0,4.0,0,0,1.0,0.0013623801801260717,4.193838387033605,0.0,0.0002080639420466404,0.0015016462180613148,0.002158493421329501,0.002155253210700353,4.193838387033605,21
row_major,11,part_A,6,L06_C018,20,boundary,3,2,14.0,10.0,3.4,0,1,3.194560018299015,0.0048808342303383895,16.1525289626481,0.0,0.0003294403298689469,0.0018279414808172235,0.002527584922960233,0.002527584922960233,5.0562609154698945,20
row_major,11,part_A,6,L06_C027,21,boundary,5,2,22.0,10.0,3.4,0,1,3.194560018299015,0.0052488853732702906,15.589418211011465,0.0,0.00033655623947569183,0.00165770407609132,0.00245973925931084,0.00245973925931084,4.879989144580935,19
row_major,11,part_A,6,L06_C032,22,interior,6,2,26.0,10.0,4.0,0,0,1.0,0.0013010144668103279,3.760328669583285,0.0,0.00020819235910044697,0.0014407272176132566,0.0020194323694017135,0.0020194323694017135,3.760328669583285,18
row_major,11,part_A,6,L06_C037,23,boundary,7,2,30.0,10.0,3.4,0,0,1.0,0.0012714858066165255,3.7274534331814864,0.0,0.00019373107983055785,0.0015998901875134905,0.0020158056143859595,0.0020158056143859595,3.7274534331814864,17
row_major,11,part_A,6,L06_C004,24,boundary,0,3,2.0,14.0,3.4,0,0,1.0,0.0013701395956065006,3.5451588776801,0.0,0.00021829404797389548,0.001438911363174518,0.001973418552602969,0.0019635505393704464,3.5451588776801,16
row_major,11,part_A,6,L06_C009,25,interior,1,3,6.0,14.0,4.0,0,0,1.0,0.0012169889815625517,3.5678663792440357,0.0,0.00015833053424130903,0.0014763129584937167,0.0019860420827016614,0.0019800887846154434,3.5678663792440357,15
row_major,11,part_A,6,L06_C014,26,interior,2,3,10.0,14.0,4.0,0,0,1.0,0.0012460430245799122,3.9263721796832636,0.0,0.00016549967772906774,0.0015809236881705211,0.0021231429147263105,0.002121180404899317,3.9263721796832636,14
row_major,11,part_A,6,L06_C019,27,interior,3,3,14.0,14.0,4.0,0,1,3.194560018299015,0.00402601124337142,12.852189865283579,0.0,0.00022058264896931355,0.001611067403338037,0.002167755922623648,0.002167755922623648,4.023148662621432,13
row_major,11,part_A,6,L06_C023,28,boundary,4,3,18.0,14.0,3.4,0,1,3.194560018299015,0.004729781491593279,15.201559651891957,0.0,0.00021431976475811055,0.0018324160200809553,0.0024847935713479836,0.0024847935713479836,4.758576944810768,12
row_major,11,part_A,6,L06_C028,29,interior,5,3,22.0,14.0,4.0,0,1,3.194560018299015,0.003923926070830804,12.26965051801979,0.0,0.000247526310094408,0.0015956198563838431,0.0021154950623546776,0.0021154950623546776,3.840795116616067,11
row_major,11,part_A,6,L06_C033,30,interior,6,3,26.0,14.0,4.0,0,0,1.0,0.0011553468906946006,3.4920669744125923,0.0,0.00016832983430590647,0.0015513614760068975,0.0019953466438152887,0.0019953466438152887,3.4920669744125923,10
row_major,11,part_A,6,L06_C038,31,boundary,7,3,30.0,14.0,3.4,0,0,1.0,0.0011348039078310074,3.4697988417486894,0.0,0.00021665037997016114,0.0017010695461652436,0.001995569608564692,0.001995569608564692,3.4697988417486894,9
row_major,11,part_A,6,L06_C005,32,boundary,0,4,2.0,18.0,3.4,0,0,1.0,0.0010712381165625723,2.6475864138973835,0.0,0.0002195282498126089,0.0014965394063356082,0.0017398163506703115,0.001732351476667087,2.6475864138973835,8
row_major,11,part_A,6,L06_C010,33,boundary,1,4,6.0,18.0,3.4,0,0,1.0,0.0010651706590036679,3.5412752098338895,0.0,0.00013642441943566443,0.0018101520927160174,0.002047034703470511,0.0020430906868737974,3.5412752098338895,7
row_major,11,part_A,6,L06_C015,34,boundary,2,4,10.0,18.0,3.4,0,0,1.0,0.0010622253806943606,3.8909858668920045,0.0,0.00011830029165525141,0.0019508011373825566,0.0021853191392494017,0.0021848160168608842,3.8909858668920045,7
row_major,11,part_A,6,L06_C020,35,boundary,3,4,14.0,18.0,3.4,0,0,1.0,0.0010610266792343368,4.0138917527998155,0.0,0.00011688285706120992,0.002009350217321893,0.002242911237538953,0.002242911237538953,4.0138917527998155,6
row_major,11,part_A,6,L06_C024,36,boundary,4,4,18.0,18.0,3.4,0,0,1.0,0.0010540177371064145,3.9913329863065994,0.0,0.000159038687449007,0.0020164630763209873,0.0022430445198404494,0.0022430445198404494,3.9913329863065994,5
row_major,11,part_A,6,L06_C029,37,boundary,5,4,22.0,18.0,3.4,0,0,1.0,0.001033010217097617,3.8415438970873366,0.0,0.00013436234574741143,0.0019869375225190864,0.00219238954981431,0.00219238954981431,3.8415438970873366,4
row_major,11,part_A,6,L06_C034,38,boundary,6,4,26.0,18.0,3.4,0,0,1.0,0.0009846197573303082,3.485060060054322,0.0,0.00014500629893966522,0.0019078823071530865,0.002064617495313871,0.002064617495313871,3.485060060054322,2
row_major,11,part_A,6,L06_C039,39,boundary,7,4,30.0,18.0,3.4,0,0,1.0,0.0008284830797496229,2.5845150383421496,0.0,0.0002060942499035625,0.0017629117986780554,0.0017629117986780554,0.0017629117986780554,2.5845150383421496,1
row_major,12,part_B,6,L06_C001,1,thin_wall,0,0,2.0,2.0,3.0,1,0,4.0723840256186215,0.0072057838544776895,0.0,101.80960064046553,0.0002915384559878114,0.0009433016737709074,0.0017586699949148888,0.0017499385153045284,0.0,25
row_major,12,part_B,6,L06_C007,2,thin_wall,1,0,6.0,2.0,3.0,1,0,4.0723840256186215,0.007492876138652723,15.934482242512196,0.0,0.0002905395404395221,0.0011290804955590113,0.0020216756559825726,0.0020118659020937255,3.912814248919377,25
row_major,12,part_B,6,L06_C013,3,thin_wall,2,0,10.0,2.0,3.0,1,0,4.0723840256186215,0.007496717599795074,16.645043309935396,0.0,0.00016087323812284603,0.0011941262524705577,0.0020919925242632196,0.002084375957257501,4.087297073464702,24
row_major,12,part_B,6,L06_C015,4,thin_wall,3,0,14.0,2.0,3.0,1,0,4.0723840256186215,0.007358906782693111,16.534211492235535,0.0,0.00015302637409279847,0.0012282875064316952,0.0020902320794512794,0.002082503396426581,4.060081610236619,23
row_major,12,part_B,6,L06_C017,5,thin_wall,4,0,18.0,2.0,3.0,1,0,4.0723840256186215,0.0071170051374762735,15.921031558010963,0.0,0.00017529190665765057,0.0012462285441410753,0.0020458184986561646,0.002034943549354305,3.9095113471260743,22
row_major,12,part_B,6,L06_C019,6,thin_wall,5,0,22.0,2.0,3.0,1,0,4.0723840256186215,0.006686606145059381,14.604049542968513,0.0,0.0002233208659627057,0.0012556509849692668,0.0019404763679271274,0.0019275644656378196,3.5861179719538026,21
row_major,12,part_B,6,L06_C023,7,thin_wall,6,0,26.0,2.0,3.0,1,0,4.0723840256186215,0.005608867828887793,11.135831002828366,0.0,0.0002529667339069274,0.0012605995222655848,0.0016727995332377079,0.001660238851466246,2.734474679395385,20
row_major,12,part_B,6,L06_C002,8,thin_wall,0,1,2.0,6.0,3.0,1,0,4.0723840256186215,0.006746715697073059,15.564008115545013,0.0,0.0003108819199468665,0.0013333239232125585,0.0020313908324496774,0.0020313908324496774,3.821841952437366,19
row_major,12,part_B,6,L06_C008,9,interior,1,1,6.0,6.0,4.0,0,0,1.0,0.0012323285169006798,2.893768426519828,0.0,0.00038962738261297557,0.0012047442077846179,0.0017262776844113484,0.0017262776844113484,2.893768426519828,18
row_major,12,part_B,6,L06_C014,10,thin_wall,2,1,10.0,6.0,3.0,1,0,4.0723840256186215,0.006050187427373699,17.81008098566391,0.0,0.0002630213049422833,0.001716731770322959,0.002262108773273826,0.002262108773273826,4.373379542210153,17
row_major,12,part_B,6,L06_C016,11,thin_wall,3,1,14.0,6.0,3.0,1,0,4.0723840256186215,0.005697129043851757,17.288226667512966,0.0,0.00016056268298304262,0.0017641642416429677,0.0022193878678518847,0.0022193878678518847,4.245234869490672,16
row_major,12,part_B,6,L06_C018,12,thin_wall,4,1,18.0,6.0,3.0,1,0,4.0723840256186215,0.00547555629919495,16.60752750502491,0.0,0.00017705960590699978,0.0017675995187423294,0.00216798101798674,0.002162239337596826,4.078084827106186,15
row_major,12,part_B,6,L06_C020,13,thin_wall,5,1,22.0,6.0,3.0,1,0,4.0723840256186215,0.005243343867992377,15.398811765645545,0.0,0.00021679160813986998,0.001730475143286071,0.0020684025223099093,0.002057967805140481,3.781276929870671,14
row_major,12,part_B,6,L06_C024,14,thin_wall,6,1,26.0,6.0,3.0,1,0,4.0723840256186215,0.004480650356036631,12.009880598467172,0.0,0.00024352191054358122,0.0016470652309530725,0.0017904118472184482,0.0017787799624431944,2.9491031599464135,13
row_major,12,part_B,6,L06_C003,15,thin_wall,0,2,2.0,10.0,3.0,1,0,4.0723840256186215,0.00624831201871104,15.781264524246934,0.0,0.00023373353094126176,0.0015313343945878148,0.0021141578938068,0.0021141578938068,3.87519065612916,12
row_major,12,part_B,6,L06_C009,16,thin_wall,1,2,6.0,10.0,3.0,1,0,4.0723840256186215,0.0055315202373793495,17.30698453925768,0.0,0.00026401338956913054,0.001853450404075177,0.002270712442276055,0.002270712442276055,4.249840985128763,11
row_major,12,part_B,6,L06_C004,17,thin_wall,0,3,2.0,14.0,3.0,1,0,4.0723840256186215,0.006058702181708233,15.25479960996736,0.0,0.00019911119843097906,0.0015417084087470897,0.0020824653038591188,0.0020824653038591188,3.7459138219780383,10
row_major,12,part_B,6,L06_C010,18,thin_wall,1,3,6.0,14.0,3.0,1,0,4.0723840256186215,0.005384665897092126,16.25171500346993,0.0,0.00022223911467548867,0.0018026192110963718,0.002185000915982988,0.002185000915982988,3.9907127867198593,9
row_major,12,part_B,6,L06_C021,19,thin_wall,5,3,22.0,14.0,3.0,1,0,4.0723840256186215,0.005722842684712553,12.396036118641046,0.0,0.00017165762940083044,0.0013919719815509105,0.0018522380196580974,0.0018522380196580974,3.0439261230423886,8
row_major,12,part_B,6,L06_C025,20,thin_wall,6,3,26.0,14.0,3.0,1,0,4.0723840256186215,0.004939558656720885,10.843400943259207,0.0,0.00015814891604597087,0.0014749756770498703,0.0017420970110083357,0.001736320006607039,2.6626666038972155,7
row_major,12,part_B,6,L06_C005,21,thin_wall,0,4,2.0,18.0,3.0,1,0,4.0723840256186215,0.005639773270773194,13.662788243483154,0.0,0.00020687722886902413,0.0015352771719689194,0.0019786571290509353,0.0019786571290509353,3.3549852267205296,6
row_major,12,part_B,6,L06_C011,22,thin_wall,1,4,6.0,18.0,3.0,1,0,4.0723840256186215,0.004949061943237939,14.33355219521616,0.0,0.00021944691784816752,0.0017710775503605154,0.0020463674930013623,0.0020463674930013623,3.519695614423004,5
row_major,12,part_B,6,L06_C022,23,thin_wall,5,4,22.0,18.0,3.0,1,0,4.0723840256186215,0.004605350129584072,10.087650234835648,0.0,0.00015814891604597087,0.0015156780622921715,0.0017050539412911932,0.0017050539412911932,2.4770871733549904,4
row_major,12,part_B,6,L06_C026,24,thin_wall,6,4,26.0,18.0,3.0,1,0,4.0723840256186215,0.0038407242342873844,8.893277482923622,0.0,0.00014464020269111132,0.0016262833879262767,0.0016262833879262767,0.001623858793436332,2.1838012886254448,3
row_major,12,part_B,6,L06_C006,25,thin_wall,0,5,2.0,22.0,3.0,1,0,4.0723840256186215,0.004561841863878531,9.902154763854332,0.0,0.00015969394077667122,0.0015277595971156905,0.00170818418981364,0.00170818418981364,2.43153757149662,2
row_major,12,part_B,6,L06_C012,26,thin_wall,1,5,6.0,22.0,3.0,1,0,4.0723840256186215,0.0038282720682341655,10.396448668430933,0.0,0.00016553360632496624,0.0017529126846396442,0.0017529126846396442,0.0017529126846396442,2.5529146080106346,1
serpentine,1,part_A,1,L01_C001,1,boundary,0,0,2.0,2.0,3.4,0,0,1.0,0.0016270169406421837,0.0,26.0,0.0003324238207797225,0.0008323250062684476,0.0016043549109420903,0.001590307892161,0.0,26
serpentine,1,part_A,1,L01_C006,2,boundary,1,0,6.0,2.0,3.4,0,0,1.0,0.00172927140236303,0.0,36.0,0.00023249001072293103,0.0009962278265628977,0.0018805103338035082,0.001868436765285381,0.0,36
serpentine,1,part_A,1,L01_C011,3,boundary,2,0,10.0,2.0,3.4,0,0,1.0,0.0017756417691445442,0.0,35.0,0.000168198095068846,0.0010536073687420643,0.001994032092585738,0.0019866720499837295,0.0,35
serpentine,1,part_A,1,L01_C016,4,boundary,3,0,14.0,2.0,3.4,0,0,1.0,0.001781140480036553,0.0,34.0,0.00014020794926420388,0.0010837388023800893,0.0020335922377207835,0.0020308018747322624,0.0,34
serpentine,1,part_A,1,L01_C020,5,boundary,4,0,18.0,2.0,3.4,0,0,1.0,0.0017683167575664079,0.0,33.0,0.00012202882906872528,0.0010995615330369334,0.002033970752849039,0.002033970752849039,0.0,33
serpentine,1,part_A,1,L01_C024,6,boundary,5,0,22.0,2.0,3.4,0,0,1.0,0.0017303495062763647,4.021647892917947,0.0,0.00012702928091791032,0.0011078704645599289,0.001996130959836135,0.001996130959836135,4.021647892917947,33
serpentine,1,part_A,1,L01_C029,7,boundary,6,0,26.0,2.0,3.4,0,0,1.0,0.0016289300722701736,3.677405960419942,0.0,0.00016584879001449782,0.001112233678352709,0.0018839435992978996,0.0018839435992978996,3.677405960419942,32
serpentine,1,part_A,1,L01_C034,8,boundary,7,0,30.0,2.0,3.4,0,0,1.0,0.0013626527003158299,2.7791513142387556,0.0,0.00017809616685798062,0.0011145249186637338,0.0016093033809380472,0.0016093033809380472,2.7791513142387556,31
serpentine,1,part_A,1,L01_C035,9,boundary,7,1,30.0,6.0,3.4,0,0,1.0,0.0015610482388652847,3.6194325093143025,0.0,0.00016881177259028523,0.0011845165217999132,0.0018798124624096028,0.0018798124624096028,3.6194325093143025,30
serpentine,1,part_A,1,L01_C030,10,interior,6,1,26.0,6.0,4.0,0,0,1.0,0.0013930308706431283,3.598875156854765,0.0,0.00014795884838607966,0.0012127276706719176,0.0018809400799445074,0.0018809400799445074,3.598875156854765,29
serpentine,1,part_A,1,L01_C025,11,interior,5,1,22.0,6.0,4.0,0,1,3.194560018299015,0.004482384597653758,12.405650691399167,0.0,0.00021968986611011794,0.0012967159436389048,0.0019883006397008675,0.0019883006397008675,3.8833675436796824,28
serpentine,1,part_A,1,L01_C021,12,boundary,4,1,18.0,6.0,3.4,0,1,3.194560018299015,0.005018998933656708,15.013059713347976,0.0,0.00018365322576734087,0.0015712987673996651,0.0023124714369383305,0.0023124714369383305,4.699570403232516,27
serpentine,1,part_A,1,L01_C017,13,boundary,3,1,14.0,6.0,3.4,0,1,3.194560018299015,0.004989912319084709,14.961942052656308,0.0,0.00020077120774348266,0.0015836024200932748,0.002316382057651919,0.002315340066870719,4.683568931856534,26
serpentine,1,part_A,1,L01_C012,14,interior,2,1,10.0,6.0,4.0,0,1,3.194560018299015,0.004386413783838864,12.246199584993034,0.0,0.0002276636256298306,0.0013341848015372623,0.002000382391573233,0.001995382828372457,3.8334542205638957,25
serpentine,1,part_A,1,L01_C007,15,interior,1,1,6.0,6.0,4.0,0,0,1.0,0.0013180310108712764,3.515321982504772,0.0,0.0001662780186331936,0.001298368506501352,0.0019020290421884111,0.0018924496917232167,3.515321982504772,24
serpentine,1,part_A,1,L01_C002,16,boundary,0,1,2.0,6.0,3.4,0,0,1.0,0.0013084962552789622,3.5040014586998334,0.0,0.00020963333959126288,0.0014498513974505447,0.0019104993950206889,0.0018963944562092956,3.5040014586998334,23
serpentine,1,part_A,1,L01_C003,17,boundary,0,2,2.0,10.0,3.4,0,0,1.0,0.0014839554653276808,3.7445464243873645,0.0,0.00019160483071939814,0.0013600863561729552,0.002000898594488382,0.0019884839665429447,3.7445464243873645,22
serpentine,1,part_A,1,L01_C008,18,interior,1,2,6.0,10.0,4.0,0,0,1.0,0.001308732272411191,3.7276080306577977,0.0,0.00019997086681147416,0.0013996867207994189,0.001998674852782902,0.0019909732940766485,3.7276080306577977,21
serpentine,1,part_A,1,L01_C013,19,boundary,2,2,10.0,10.0,3.4,0,1,3.194560018299015,0.00469250299370442,15.231045686835577,0.0,0.0003242782668520778,0.0017736814334861745,0.002414147130629045,0.0024108501149075054,4.767807021808764,20
serpentine,1,part_A,1,L01_C026,20,boundary,5,2,22.0,10.0,3.4,0,1,3.194560018299015,0.0052515602005959,15.157828916340893,0.0,0.00033260687820361274,0.0016010869231240358,0.002412766401157199,0.002412766401157199,4.744887818514638,19
