scheme_name,layer_count,travel_distance_mm,travel_time_s,scan_time_s,laser_on_time_s,intra_layer_total_time_s,inter_layer_change_time_s,inter_part_transfer_distance_mm,inter_part_transfer_time_s,total_task_time_s,cell_count,mu_mean,mu_top10_mean,xi_mean,xi_max,theta_mean,theta_top10_mean,phi_mean,phi_top10_mean,phi_max,scan_heat_mean,peak_heat_max,final_heat_mean,R_mu,R_xi,R_theta,R_phi,weighted_sum_total_risk,weighted_sum_rank,topsis_score,topsis_rank,parameter_name,parameter_value
row_major,12,2789.6817,1.5498231666666666,2.2066666666666666,5.91,9.666489833333333,7.5,300.0,0.16666666666666666,17.3331565,394,0.0035268555692417256,0.007181995681418807,8.712774744474132,17.975900335125242,4.221553065980977,41.58229769991262,0.00019974018404306416,0.00031867047620331507,0.00039177263256755723,0.0014823843390817533,0.0025337082211015715,0.002003934486191003,0.007063002508550471,8.977422018225717,22.412780756990454,0.00030050174182094734,9.641445394528967,2,0.9303937207544091,2,gamma,0.5
serpentine,12,1900.7531999999999,1.055974,2.2066666666666666,5.91,9.172640666666666,7.5,300.0,0.16666666666666666,16.839307333333334,394,0.003540298569499876,0.007160843428322609,8.713858895542838,17.903766278001324,4.160639360397221,40.98229769991262,0.00019712535727403756,0.00034344145096287386,0.0003877028515985415,0.0014834680062755748,0.002542835856358274,0.0020118856431885325,0.007042976504746087,8.976414326859866,22.089381878187694,0.00029985635871641154,9.528050082128294,1,0.9323349939885555,1,gamma,0.5
center_out,12,6201.720900000001,3.4454005,2.2066666666666666,5.91,11.562067166666667,7.5,300.0,0.16666666666666666,19.228733833333333,394,0.0036831622788449565,0.008030456349111106,7.834323386505687,18.58680533182318,10.378267184299297,98.92593176534807,0.0002826697764963262,0.0004015325894577976,0.0004362209960881602,0.0015180223065288936,0.002423114439163512,0.0020332138696609907,0.007883792474595268,8.101098654294889,52.97630016480437,0.00036296137445377,20.16359228737904,4,0.08233320357251322,4,gamma,0.75
minimum_time,12,1552.0,0.8622222222222222,2.2066666666666666,5.91,8.97888888888889,7.5,300.0,0.16666666666666666,16.645555555555557,394,0.00368868082268896,0.0071563397548165385,8.499086032377107,18.35850597917692,7.4411123982811285,70.21995712306912,0.00019355238282986885,0.0003605648991190741,0.0005787952884485938,0.00152450261122749,0.0026908429819632144,0.002094390454649336,0.007039351972010728,8.743703917803936,37.642420481531,0.0003827316562762419,14.925091505405106,3,0.4793895068465139,3,gamma,0.75
row_major,12,2789.6817,1.5498231666666666,2.2066666666666666,5.91,9.666489833333333,7.5,300.0,0.16666666666666666,17.3331565,394,0.0036214056353709406,0.007411997986771715,8.89294604820591,18.261241946650305,4.221553065980977,41.58229769991262,0.00020672533536848577,0.000329854386611982,0.00040019282219910964,0.0015231503486568155,0.00260957919651508,0.002080935866601111,0.0072841154575522225,9.125378863229084,22.194858625448717,0.0003053997017070218,9.594809464569805,2,0.9257248256948752,2,gamma,0.75
serpentine,12,1900.7531999999999,1.055974,2.2066666666666666,5.91,9.172640666666666,7.5,300.0,0.16666666666666666,16.839307333333334,394,0.003635010521140687,0.007392996430277281,8.893946932224244,18.190293773403035,4.160639360397221,40.98229769991262,0.0002040816217965733,0.0003555459622219332,0.0004070750071712403,0.0015242871446795958,0.0026188633065913854,0.0020892050107163,0.007266213938708645,9.124594649712092,21.874604192387473,0.000309696324976492,9.482561064147019,1,0.9266805292573282,1,gamma,0.75
center_out,12,6201.720900000001,3.4454005,2.2066666666666666,5.91,11.562067166666667,7.5,300.0,0.16666666666666666,19.228733833333333,394,0.00378149106427846,0.008292027089648877,8.013645386675286,18.862257279738223,10.18692424004397,98.76620376443311,0.0002915903548035414,0.00041292881367626283,0.00044046792383890777,0.0015583363541472868,0.00249189159740856,0.00210844737884329,0.008134231230626787,8.299931484702192,53.55442472064028,0.00036823356494493923,20.405753853801894,4,0.07872788344191618,4,gamma,1.0
minimum_time,12,1552.0,0.8622222222222222,2.2066666666666666,5.91,8.97888888888889,7.5,300.0,0.16666666666666666,16.645555555555557,394,0.003785904801944696,0.007389265164082938,8.659529865211324,18.637107351476022,7.4411123982811285,70.21995712306912,0.00019993305282359913,0.0003676129955848844,0.0005885588404676434,0.0015652223309720332,0.0027684534386894534,0.002171953210586594,0.007263205790981476,8.922830069372038,38.17698644683785,0.0003862799672169966,15.148060481417653,3,0.47823108026922073,3,gamma,1.0
row_major,12,2789.6817,1.5498231666666666,2.2066666666666666,5.91,9.666489833333333,7.5,300.0,0.16666666666666666,17.3331565,394,0.003716051404402554,0.007642277213780242,9.062168862482043,18.529856079648802,4.221553065980977,41.58229769991262,0.00021403804076891765,0.00034140583759278563,0.00040861301183066297,0.0015639163582318774,0.0026854501719285892,0.00215793724701122,0.007504922768361623,9.312013474627776,22.51298780745857,0.0003113333498489567,9.743527245427188,2,0.9276168800855397,1,gamma,1.0
serpentine,12,1900.7531999999999,1.055974,2.2066666666666666,5.91,9.172640666666666,7.5,300.0,0.16666666666666666,16.839307333333334,394,0.003729790224913039,0.007625228697165562,9.063092584836944,18.460010630296818,4.160639360397221,40.98229769991262,0.00021134089279401867,0.00036810937537530206,0.00042644716274393816,0.0015651062830836172,0.0026948907568244956,0.0021665243782440684,0.007488951310943752,9.311069655749913,22.188143019372138,0.0003203718346929436,9.62964187115109,1,0.926507865642538,2,gamma,1.0
