scheme_name,schedule_index,part_id,layer_id,cell_count,start_cell_id,end_cell_id,travel_distance_mm,travel_time_s,scan_time_s,laser_on_time_s,layer_total_time_s,mu_mean,mu_top10_mean,xi_mean,xi_max,theta_mean,theta_top10_mean,phi_mean,phi_top10_mean,phi_max,scan_heat_mean,peak_heat_max,final_heat_mean,R_mu,R_xi,R_theta,R_phi,weighted_sum_total_risk,material_name
row_major,11,part_A,6,39,L06_C001,L06_C039,253.1372,0.14063177777777777,0.23399999999999999,0.585,0.9596317777777778,0.002020877275777631,0.005014046164085697,5.341645347645817,16.1525289626481,4.435897435897436,35.5,0.00019282572033139193,0.00029809435375369246,0.00033655623947569183,0.0014766130069427535,0.002527584922960233,0.002041661965532873,0.004916603480079139,5.650512030663005,19.561242722705053,0.00026981295521187533,7.977588133014188,PA12
row_major,12,part_B,6,26,L06_C001,L06_C012,206.98129999999998,0.11498961111111111,0.13166666666666668,0.39,0.6366562777777778,0.005584742303145564,0.007449500173713636,13.209885597709858,17.81008098566391,3.9157538707871358,33.93653354682184,0.00021585646622559437,0.0003306825861825512,0.00038962738261297557,0.0014902472133447356,0.002270712442276055,0.00195559660438966,0.007388792937098859,13.341313068516836,18.53309739269292,0.0003077321512715824,9.156401392771127,PA12
serpentine,1,part_A,1,38,L01_C001,L01_C038,156.0,0.08666666666666667,0.22533333333333333,0.57,0.8819999999999999,0.002202416750695796,0.005011064918673558,5.765945351538484,15.231045686835577,4.315789473684211,34.5,0.00019102103797467265,0.0003157986991248118,0.00033260687820361274,0.001469254088518141,0.002414337591574801,0.002027601878101344,0.004919629311084921,6.036363038852332,19.01270870636152,0.00026889608289312284,7.862771804879938,PA12
serpentine,2,part_B,1,28,L01_C001,L01_C014,164.79219999999998,0.09155122222222223,0.14166666666666666,0.42,0.6532178888888889,0.005636837655084423,0.007492639574035238,13.462010106655386,17.903766278001324,3.926941738989385,36.6514562305676,0.0001974352866975534,0.00036025019633764005,0.0003801783200405238,0.0014995544001386938,0.0022987666254605963,0.001971550825505761,0.007432223898637347,13.588910972881616,19.860754087402217,0.00029811822729113144,9.67060709950365,PA12
serpentine,3,part_A,2,38,L02_C001,L02_C038,156.0,0.08666666666666667,0.22533333333333333,0.57,0.8819999999999999,0.002202416750695796,0.005011064918673558,5.765945351538484,15.231045686835577,4.315789473684211,34.5,0.00019102103797467265,0.0003157986991248118,0.00033260687820361274,0.001469254088518141,0.002414337591574801,0.002027601878101344,0.004919629311084921,6.036363038852332,19.01270870636152,0.00026889608289312284,7.862771804879938,PA12
serpentine,4,part_B,2,28,L02_C001,L02_C014,164.79219999999998,0.09155122222222223,0.14166666666666666,0.42,0.6532178888888889,0.005636837655084423,0.007492639574035238,13.462010106655386,17.903766278001324,3.926941738989385,36.6514562305676,0.0001974352866975534,0.00036025019633764005,0.0003801783200405238,0.0014995544001386938,0.0022987666254605963,0.001971550825505761,0.007432223898637347,13.588910972881616,19.860754087402217,0.00029811822729113144,9.67060709950365,PA12
serpentine,5,part_A,3,39,L03_C001,L03_C039,156.0,0.08666666666666667,0.23399999999999999,0.585,0.9056666666666666,0.0020283386566407814,0.005047674008226248,5.342595153378389,16.169190477507527,4.333333333333333,35.5,0.0001944133772127154,0.000319832881023368,0.0003377139454683156,0.0014783828672119725,0.002542835856358274,0.002051280294456106,0.00494937947438834,5.651910719544759,19.508617853444484,0.0002731475691011572,7.959456555401673,PA12
serpentine,6,part_B,3,28,L03_C001,L03_C014,164.79219999999998,0.09155122222222223,0.14166666666666666,0.42,0.6532178888888889,0.005636837655084423,0.007492639574035238,13.462010106655386,17.903766278001324,3.926941738989385,36.6514562305676,0.0001974352866975534,0.00036025019633764005,0.0003801783200405238,0.0014995544001386938,0.0022987666254605963,0.001971550825505761,0.007432223898637347,13.588910972881616,19.860754087402217,0.00029811822729113144,9.67060709950365,PA12
serpentine,7,part_A,4,39,L04_C001,L04_C039,156.0,0.08666666666666667,0.23399999999999999,0.585,0.9056666666666666,0.0020283386566407814,0.005047674008226248,5.342595153378389,16.169190477507527,4.333333333333333,35.5,0.0001944133772127154,0.000319832881023368,0.0003377139454683156,0.0014783828672119725,0.002542835856358274,0.002051280294456106,0.00494937947438834,5.651910719544759,19.508617853444484,0.0002731475691011572,7.959456555401673,PA12
serpentine,8,part_B,4,26,L04_C001,L04_C006,156.79219999999998,0.08710677777777778,0.13166666666666668,0.39,0.6087734444444445,0.005607959062039391,0.007492639574035238,13.214022932028813,17.739217385829484,3.9157538707871358,33.93653354682184,0.00020792128322010323,0.00036483821990100017,0.0003877028515985415,0.0014901934211932258,0.002281936953885759,0.0019612461603408194,0.0074312837553572155,13.343307627963714,18.53309739269292,0.00030665768890346916,9.156808534208562,PA12
serpentine,9,part_A,5,39,L05_C001,L05_C039,156.0,0.08666666666666667,0.23399999999999999,0.585,0.9056666666666666,0.002030363823665714,0.005042350425336276,5.343891006488966,16.171529755336348,4.333333333333333,35.5,0.00019465543953258132,0.00032124245700154664,0.00034535153294196517,0.0014783533799736152,0.0025426116096149616,0.0020512547162043013,0.004944295130225791,5.653236383274262,19.508617853444484,0.0002769404340643959,7.959721619494983,PA12
serpentine,10,part_B,5,26,L05_C001,L05_C006,156.79219999999998,0.08710677777777778,0.13166666666666668,0.39,0.6087734444444445,0.005607959062039391,0.007492639574035238,13.214022932028813,17.739217385829484,3.9157538707871358,33.93653354682184,0.00020792128322010323,0.00036483821990100017,0.0003877028515985415,0.0014901934211932258,0.002281936953885759,0.0019612461603408194,0.0074312837553572155,13.343307627963714,18.53309739269292,0.00030665768890346916,9.156808534208562,PA12
serpentine,11,part_A,6,39,L06_C001,L06_C039,156.0,0.08666666666666667,0.23399999999999999,0.585,0.9056666666666666,0.002030363823665714,0.005042350425336276,5.343891006488966,16.171529755336348,4.333333333333333,35.5,0.00019465543953258132,0.00032124245700154664,0.00034535153294196517,0.0014783533799736152,0.0025426116096149616,0.0020512547162043013,0.004944295130225791,5.653236383274262,19.508617853444484,0.0002769404340643959,7.959721619494983,PA12
serpentine,12,part_B,6,26,L06_C001,L06_C006,156.79219999999998,0.08710677777777778,0.13166666666666668,0.39,0.6087734444444445,0.005607959062039391,0.007492639574035238,13.214022932028813,17.739217385829484,3.9157538707871358,33.93653354682184,0.00020792128322010323,0.00036483821990100017,0.0003877028515985415,0.0014901934211932258,0.002281936953885759,0.0019612461603408194,0.0074312837553572155,13.343307627963714,18.53309739269292,0.00030665768890346916,9.156808534208562,PA12
center_out,1,part_A,1,38,L01_C017,L01_C038,681.4320000000001,0.3785733333333333,0.22533333333333333,0.57,1.1739066666666664,0.002366708685551991,0.006622372630352207,4.31227980720039,15.885551434366064,14.207385344540356,108.6150406221665,0.00026129607969040586,0.0003714667540200098,0.0004045054296440804,0.0014580298207266874,0.00225160598306899,0.001950963158656179,0.00648382938989855,4.642927897258367,60.175183089392235,0.00033851463492636115,21.99128105527567,PA12
center_out,2,part_B,1,28,L01_C016,L01_C007,420.32,0.2335111111111111,0.14166666666666666,0.42,0.7951777777777778,0.005541612939611392,0.008438615495299952,12.473671517028697,18.004148517727057,8.348713190434582,77.92132311072277,0.0002884167055114233,0.00039569624007174874,0.0004319740683374129,0.0014937111751969268,0.0021962498009322866,0.0019348528911217594,0.00834430350852806,12.631677110978307,42.22414047429814,0.00036551772278302944,17.306544828332413,PA12
center_out,3,part_A,2,38,L02_C017,L02_C038,681.4320000000001,0.3785733333333333,0.22533333333333333,0.57,1.1739066666666664,0.002366708685551991,0.006622372630352207,4.31227980720039,15.885551434366064,14.207385344540356,108.6150406221665,0.00026129607969040586,0.0003714667540200098,0.0004045054296440804,0.0014580298207266874,0.00225160598306899,0.001950963158656179,0.00648382938989855,4.642927897258367,60.175183089392235,0.00033851463492636115,21.99128105527567,PA12
center_out,4,part_B,2,28,L02_C016,L02_C007,420.32,0.2335111111111111,0.14166666666666666,0.42,0.7951777777777778,0.005541612939611392,0.008438615495299952,12.473671517028697,18.004148517727057,8.348713190434582,77.92132311072277,0.0002884167055114233,0.00039569624007174874,0.0004319740683374129,0.0014937111751969268,0.0021962498009322866,0.0019348528911217594,0.00834430350852806,12.631677110978307,42.22414047429814,0.00036551772278302944,17.306544828332413,PA12
center_out,5,part_A,3,39,L03_C022,L03_C005,600.4734000000002,0.33359633333333333,0.23399999999999999,0.585,1.1525963333333333,0.002161462069847398,0.006593779477813618,4.666540201010823,16.260733148393687,9.42125133131786,91.85720048034914,0.0002589704605113976,0.0003718358315984799,0.0004182010221124256,0.0014748380507040985,0.002354337280918463,0.0019870536875672925,0.006449485279685242,4.9977860126806455,49.55993527854667,0.0003438972428013625,18.346910421394096,PA12
center_out,6,part_B,3,28,L03_C016,L03_C007,420.32,0.2335111111111111,0.14166666666666666,0.42,0.7951777777777778,0.005541612939611392,0.008438615495299952,12.473671517028697,18.004148517727057,8.348713190434582,77.92132311072277,0.0002884167055114233,0.00039569624007174874,0.0004319740683374129,0.0014937111751969268,0.0021962498009322866,0.0019348528911217594,0.00834430350852806,12.631677110978307,42.22414047429814,0.00036551772278302944,17.306544828332413,PA12
center_out,7,part_A,4,39,L04_C022,L04_C005,600.4734000000002,0.33359633333333333,0.23399999999999999,0.585,1.1525963333333333,0.002161462069847398,0.006593779477813618,4.666540201010823,16.260733148393687,9.42125133131786,91.85720048034914,0.0002589704605113976,0.0003718358315984799,0.0004182010221124256,0.0014748380507040985,0.002354337280918463,0.0019870536875672925,0.006449485279685242,4.9977860126806455,49.55993527854667,0.0003438972428013625,18.346910421394096,PA12
center_out,8,part_B,4,26,L04_C016,L04_C006,392.00110000000006,0.2177783888888889,0.13166666666666668,0.39,0.7394450555555556,0.0055117743586347205,0.008408578247724069,12.181773710410853,18.294108308708417,8.28747820114207,71.82481107656461,0.00030008136754714116,0.0003980998617909872,0.0004183504042580358,0.0014853886283221487,0.002193563746816084,0.0019315774853334543,0.008314272728548016,12.35640296183,39.22428367815434,0.00036453170138687466,16.201533867191078,PA12
center_out,9,part_A,5,39,L05_C018,L05_C039,600.4734000000002,0.33359633333333333,0.23399999999999999,0.585,1.1525963333333333,0.002161462069847398,0.006593779477813618,4.666540201010823,16.260733148393687,9.42125133131786,91.85720048034914,0.0002589704605113976,0.0003718358315984799,0.0004182010221124256,0.0014748380507040985,0.002354337280918463,0.0019870536875672925,0.006449485279685242,4.9977860126806455,49.55993527854667,0.0003438972428013625,18.346910421394096,PA12
center_out,10,part_B,5,26,L05_C016,L05_C006,392.00110000000006,0.2177783888888889,0.13166666666666668,0.39,0.7394450555555556,0.0055117743586347205,0.008408578247724069,12.181773710410853,18.294108308708417,8.28747820114207,71.82481107656461,0.00030008136754714116,0.0003980998617909872,0.0004183504042580358,0.0014853886283221487,0.002193563746816084,0.0019315774853334543,0.008314272728548016,12.35640296183,39.22428367815434,0.00036453170138687466,16.201533867191078,PA12
center_out,11,part_A,6,39,L06_C018,L06_C039,600.4734000000002,0.33359633333333333,0.23399999999999999,0.585,1.1525963333333333,0.002161462069847398,0.006593779477813618,4.666540201010823,16.260733148393687,9.42125133131786,91.85720048034914,0.0002589704605113976,0.0003718358315984799,0.0004182010221124256,0.0014748380507040985,0.002354337280918463,0.0019870536875672925,0.006449485279685242,4.9977860126806455,49.55993527854667,0.0003438972428013625,18.346910421394096,PA12
center_out,12,part_B,6,26,L06_C016,L06_C006,392.00110000000006,0.2177783888888889,0.13166666666666668,0.39,0.7394450555555556,0.0055117743586347205,0.008408578247724069,12.181773710410853,18.294108308708417,8.28747820114207,71.82481107656461,0.00030008136754714116,0.0003980998617909872,0.0004183504042580358,0.0014853886283221487,0.002193563746816084,0.0019315774853334543,0.008314272728548016,12.35640296183,39.22428367815434,0.00036453170138687466,16.201533867191078,PA12
minimum_time,1,part_A,1,38,L01_C015,L01_C010,148.0,0.08222222222222222,0.22533333333333333,0.57,0.8775555555555555,0.0022220290424470935,0.005688994340350558,5.541052118281781,15.349166560868404,5.600252648433304,53.20240016011638,0.00018798129527570546,0.0004587025957680465,0.000569143122745806,0.0014716068990476806,0.0024829792837069496,0.002026680897574354,0.005576127203014959,5.821269710332333,28.778096464200956,0.0003913296062502611,11.237800762378967,PA12
minimum_time,2,part_B,1,28,L01_C028,L01_C013,112.0,0.06222222222222222,0.14166666666666666,0.42,0.6238888888888889,0.005682047477903303,0.006786336560563496,13.596292729218918,18.062419579600537,3.926941738989385,36.6514562305676,0.0001489801752659477,0.00023470643239597495,0.0002717819187971346,0.0015013763616864154,0.0023398963535323806,0.001983534504163259,0.006750386403339199,13.723889865154886,19.860754087402217,0.0002143500711633496,9.69744556842021,PA12
minimum_time,3,part_A,2,38,L02_C005,L02_C030,148.0,0.08222222222222222,0.22533333333333333,0.57,0.8775555555555555,0.002128977110851309,0.0050473138671613136,5.885571337457328,15.223996869359217,3.5789473684210527,34.0,0.00017667450544453004,0.00029960292892224554,0.00032011532880064876,0.001469484219341519,0.0024928359360820197,0.0020290981177058924,0.004952307344983214,6.152369928706517,18.39118680431902,0.00025523322850422086,7.668443637029084,PA12
minimum_time,4,part_B,2,28,L02_C028,L02_C013,112.0,0.06222222222222222,0.14166666666666666,0.42,0.6238888888888889,0.005682047477903303,0.006786336560563496,13.596292729218918,18.062419579600537,3.926941738989385,36.6514562305676,0.0001489801752659477,0.00023470643239597495,0.0002717819187971346,0.0015013763616864154,0.0023398963535323806,0.001983534504163259,0.006750386403339199,13.723889865154886,19.860754087402217,0.0002143500711633496,9.69744556842021,PA12
minimum_time,5,part_A,3,39,L03_C030,L03_C022,152.0,0.08444444444444445,0.23399999999999999,0.585,0.9034444444444444,0.0020084468282425692,0.005224887118001115,5.36441770705921,15.852843123121172,4.564102564102564,36.0,0.00018150343681059517,0.00030747118409660837,0.00033529848036086354,0.0014744925257164075,0.002613232525236976,0.002053310636680424,0.005120175828235549,5.664071767143321,19.87047757163549,0.00026516923107544073,8.088571830974502,PA12
minimum_time,6,part_B,3,28,L03_C028,L03_C013,112.0,0.06222222222222222,0.14166666666666666,0.42,0.6238888888888889,0.005682047477903303,0.006786336560563496,13.596292729218918,18.062419579600537,3.926941738989385,36.6514562305676,0.0001489801752659477,0.00023470643239597495,0.0002717819187971346,0.0015013763616864154,0.0023398963535323806,0.001983534504163259,0.006750386403339199,13.723889865154886,19.860754087402217,0.0002143500711633496,9.69744556842021,PA12
minimum_time,7,part_A,4,39,L04_C030,L04_C022,152.0,0.08444444444444445,0.23399999999999999,0.585,0.9034444444444444,0.0020084468282425692,0.005224887118001115,5.36441770705921,15.852843123121172,4.564102564102564,36.0,0.00018150343681059517,0.00030747118409660837,0.00033529848036086354,0.0014744925257164075,0.002613232525236976,0.002053310636680424,0.005120175828235549,5.664071767143321,19.87047757163549,0.00026516923107544073,8.088571830974502,PA12
minimum_time,8,part_B,4,26,L04_C026,L04_C020,104.0,0.057777777777777775,0.13166666666666668,0.39,0.5794444444444444,0.00570402104307664,0.007227400220669464,13.38220886715391,17.4087572822864,3.9157538707871358,33.93653354682184,0.0001849113006295241,0.0003355879997112527,0.00040236269837424463,0.0014845852792926767,0.0023613273901261353,0.001976305786194026,0.0071778065754848595,13.497247257842368,18.53309739269292,0.0003005566386378422,9.187544239485751,PA12
minimum_time,9,part_A,5,39,L05_C023,L05_C039,152.0,0.08444444444444445,0.23399999999999999,0.585,0.9034444444444444,0.0021905290351672017,0.006630154864290745,3.9602619388087943,15.94987822349947,14.360795960309437,107.017760613017,0.000241934532241367,0.00038945460784686823,0.00040229818238509383,0.0014862219688862048,0.0024510649102444495,0.002045942709974217,0.006485622740338603,4.302804985647476,59.476169266450164,0.0003307361472116013,21.678600048971923,PA12
minimum_time,10,part_B,5,26,L05_C026,L05_C020,104.0,0.057777777777777775,0.13166666666666668,0.39,0.5794444444444444,0.00570402104307664,0.007227400220669464,13.38220886715391,17.4087572822864,3.9157538707871358,33.93653354682184,0.0001849113006295241,0.0003355879997112527,0.00040236269837424463,0.0014845852792926767,0.0023613273901261353,0.001976305786194026,0.0071778065754848595,13.497247257842368,18.53309739269292,0.0003005566386378422,9.187544239485751,PA12
minimum_time,11,part_A,6,39,L06_C023,L06_C039,152.0,0.08444444444444445,0.23399999999999999,0.585,0.9034444444444444,0.0021905290351672017,0.006630154864290745,3.9602619388087943,15.94987822349947,14.360795960309437,107.017760613017,0.000241934532241367,0.00038945460784686823,0.00040229818238509383,0.0014862219688862048,0.0024510649102444495,0.002045942709974217,0.006485622740338603,4.302804985647476,59.476169266450164,0.0003307361472116013,21.678600048971923,PA12
minimum_time,12,part_B,6,26,L06_C026,L06_C020,104.0,0.057777777777777775,0.13166666666666668,0.39,0.5794444444444444,0.00570402104307664,0.007227400220669464,13.38220886715391,17.4087572822864,3.9157538707871358,33.93653354682184,0.0001849113006295241,0.0003355879997112527,0.00040236269837424463,0.0014845852792926767,0.0023613273901261353,0.001976305786194026,0.0071778065754848595,13.497247257842368,18.53309739269292,0.0003005566386378422,9.187544239485751,PA12
row_major,1,part_A,1,38,L01_C001,L01_C038,253.1372,0.14063177777777777,0.22533333333333333,0.57,0.935965111111111,0.000541905002103966,0.0007238207596593772,3.5414957365834936,5.917967616713037,4.421052631578948,34.5,7.0943780409878e-05,0.00010895151602915159,0.0001238150966549647,0.0005472097410282916,0.0008985772367162812,0.0007525475026967026,0.0007201454710944186,3.706280902881431,16.86407009015684,9.919444546125229e-05,6.643849539836764,316L
row_major,2,part_B,1,28,L01_C001,L01_C014,216.63819999999998,0.12035455555555555,0.14166666666666666,0.42,0.6820212222222222,0.0006993668978752455,0.0009132550824305529,4.49491759365059,5.9096802584944115,1.2910046027467368,12.049376292302876,7.621905229052343e-05,0.00012269216709902657,0.0001460917614611337,0.0005591654538744072,0.0008529171589063268,0.0007331021398890522,0.0009089338470992133,4.5930175976723895,5.741512963938909,0.0001131911291694227,2.9283431414648087,316L
row_major,3,part_A,2,38,L02_C001,L02_C038,253.1372,0.14063177777777777,0.22533333333333333,0.57,0.935965111111111,0.000541905002103966,0.0007238207596593772,3.5414957365834936,5.917967616713037,4.421052631578948,34.5,7.0943780409878e-05,0.00010895151602915159,0.0001238150966549647,0.0005472097410282916,0.0008985772367162812,0.0007525475026967026,0.0007201454710944186,3.706280902881431,16.86407009015684,9.919444546125229e-05,6.643849539836764,316L
row_major,4,part_B,2,28,L02_C001,L02_C014,216.63819999999998,0.12035455555555555,0.14166666666666666,0.42,0.6820212222222222,0.0006993668978752455,0.0009132550824305529,4.49491759365059,5.9096802584944115,1.2910046027467368,12.049376292302876,7.621905229052343e-05,0.00012269216709902657,0.0001460917614611337,0.0005591654538744072,0.0008529171589063268,0.0007331021398890522,0.0009089338470992133,4.5930175976723895,5.741512963938909,0.0001131911291694227,2.9283431414648087,316L
row_major,5,part_A,3,39,L03_C001,L03_C039,253.1372,0.14063177777777777,0.23399999999999999,0.585,0.9596317777777778,0.000536794216584059,0.0007296757802990173,3.563894315403984,6.295124617824692,4.435897435897436,35.5,7.263047927422723e-05,0.00011323192334568462,0.0001287668339424437,0.0005505513484823292,0.0009448181579795661,0.0007613295380084687,0.0007257789468688678,3.7532785211863096,17.28645253697087,0.0001026495693133206,6.801084910358769,316L
row_major,6,part_B,3,28,L03_C001,L03_C014,216.63819999999998,0.12035455555555555,0.14166666666666666,0.42,0.6820212222222222,0.0006993668978752455,0.0009132550824305529,4.49491759365059,5.9096802584944115,1.2910046027467368,12.049376292302876,7.621905229052343e-05,0.00012269216709902657,0.0001460917614611337,0.0005591654538744072,0.0008529171589063268,0.0007331021398890522,0.0009089338470992133,4.5930175976723895,5.741512963938909,0.0001131911291694227,2.9283431414648087,316L
row_major,7,part_A,4,39,L04_C001,L04_C039,253.1372,0.14063177777777777,0.23399999999999999,0.585,0.9596317777777778,0.000536794216584059,0.0007296757802990173,3.563894315403984,6.295124617824692,4.435897435897436,35.5,7.263047927422723e-05,0.00011323192334568462,0.0001287668339424437,0.0005505513484823292,0.0009448181579795661,0.0007613295380084687,0.0007257789468688678,3.7532785211863096,17.28645253697087,0.0001026495693133206,6.801084910358769,316L
row_major,8,part_B,4,26,L04_C001,L04_C012,206.98129999999998,0.11498961111111111,0.13166666666666668,0.39,0.6366562777777778,0.0006965130368509871,0.0009132550824305529,4.417534270610462,5.855166197016602,1.2873265269554355,11.15682990028044,8.049273673610921e-05,0.00012331132264988302,0.00014529179913965837,0.0005557122226309063,0.0008467472020435687,0.000729240709771712,0.000908876189846596,4.5172200350619,5.370129069131731,0.0001147531203056588,2.7831996447265315,316L
row_major,9,part_A,5,39,L05_C001,L05_C039,253.1372,0.14063177777777777,0.23399999999999999,0.585,0.9596317777777778,0.0005365959058234585,0.0007269346913477856,3.5609245677321724,6.27994680144859,4.435897435897436,35.5,7.190458647814649e-05,0.00011115919184065446,0.0001255016041664433,0.0005506280358761137,0.0009425347840604715,0.0007613344273134358,0.0007230892302876431,3.7494622629168197,17.28645253697087,0.00010061307660416976,6.8003206116383765,316L
row_major,10,part_B,5,26,L05_C001,L05_C012,206.98129999999998,0.11498961111111111,0.13166666666666668,0.39,0.6366562777777778,0.0006965130368509871,0.0009132550824305529,4.417534270610462,5.855166197016602,1.2873265269554355,11.15682990028044,8.049273673610921e-05,0.00012331132264988302,0.00014529179913965837,0.0005557122226309063,0.0008467472020435687,0.000729240709771712,0.000908876189846596,4.5172200350619,5.370129069131731,0.0001147531203056588,2.7831996447265315,316L
row_major,11,part_A,6,39,L06_C001,L06_C039,253.1372,0.14063177777777777,0.23399999999999999,0.585,0.9596317777777778,0.0005365959058234585,0.0007269346913477856,3.5609245677321724,6.27994680144859,4.435897435897436,35.5,7.190458647814649e-05,0.00011115919184065446,0.0001255016041664433,0.0005506280358761137,0.0009425347840604715,0.0007613344273134358,0.0007230892302876431,3.7494622629168197,17.28645253697087,0.00010061307660416976,6.8003206116383765,316L
row_major,12,part_B,6,26,L06_C001,L06_C012,206.98129999999998,0.11498961111111111,0.13166666666666668,0.39,0.6366562777777778,0.0006965130368509871,0.0009132550824305529,4.417534270610462,5.855166197016602,1.2873265269554355,11.15682990028044,8.049273673610921e-05,0.00012331132264988302,0.00014529179913965837,0.0005557122226309063,0.0008467472020435687,0.000729240709771712,0.000908876189846596,4.5172200350619,5.370129069131731,0.0001147531203056588,2.7831996447265315,316L
serpentine,1,part_A,1,38,L01_C001,L01_C038,156.0,0.08666666666666667,0.22533333333333333,0.57,0.8819999999999999,0.0005436291554227604,0.0007265024714115135,3.540753794696034,5.921683029632479,4.315789473684211,34.5,7.12316215937872e-05,0.00011776113078629294,0.00012402888990076545,0.0005478838999520327,0.0009003049273845645,0.0007560914297979944,0.0007228078370592103,3.7058480351131506,16.80235205022738,0.00010027117550912986,6.622162453963502,316L
